is_canceled,hotel,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,reserved_room_type,customer_type,adr,total_of_special_requests,stays_in_night,total
0,1,15,38,0,2,2,0,0,0,3,2,0.02319633675557493,1,2,2
0,1,40,38,0,4,1,0,0,0,0,3,0.017682131349534815,0,4,1
0,1,115,38,0,1,2,0,0,2,0,2,0.01945034448448829,2,1,2
0,1,40,38,0,5,1,0,0,0,0,3,0.017682131349534815,0,5,1
0,1,40,38,0,5,1,0,0,0,0,3,0.017682131349534815,0,5,1
0,1,197,38,0,3,2,0,0,2,0,2,0.019008291200749924,1,3,2
0,1,111,38,0,2,3,0,0,0,3,2,0.02755465468635842,3,2,3
0,1,1,38,1,1,2,0,0,0,3,2,0.025465543612098563,2,2,2
0,1,67,38,2,2,2,0,0,0,3,2,0.022544717470656884,1,4,2
0,1,89,38,2,2,2,0,0,0,3,2,0.024460281700189827,1,4,2
0,1,88,38,2,3,2,0,0,0,3,2,0.024460281700189827,1,5,2
0,1,56,39,0,1,2,0,0,0,0,2,0.013998353985048392,0,1,2
0,1,57,39,0,1,2,0,0,0,3,2,0.01883474435602301,2,1,2
0,1,57,39,0,1,2,0,0,0,3,2,0.01883474435602301,2,1,2
0,1,20,39,1,3,1,0,0,0,0,2,0.01948308917217262,0,4,1
0,1,57,39,0,2,2,0,0,0,0,2,0.016621203468562724,0,2,2
0,1,1,39,0,1,2,0,0,2,0,2,0.021212008681904912,0,1,2
0,1,42,35,8,20,0,0,0,0,3,2,0.0,1,28,0
0,1,123,39,0,2,2,0,0,0,4,2,0.02652319702430222,0,2,2
0,1,154,40,1,0,2,0,0,0,0,2,0.020923855430282863,0,1,2
0,1,0,40,1,0,2,0,0,0,0,2,0.021284046994810426,0,1,2
0,1,22,39,2,1,2,0,0,0,0,2,0.02275755794060499,2,3,2
0,1,36,40,2,0,2,0,0,0,0,2,0.014749844567403626,1,2,2
0,1,0,40,0,1,2,0,0,2,0,2,0.016432921514377863,0,1,2
0,1,11,40,2,1,2,0,0,2,0,2,0.021120323556388803,1,3,2
0,1,0,40,0,1,2,0,0,2,0,2,0.017461104707665633,0,1,2
0,1,76,40,0,3,1,0,0,2,0,2,0.02048180214654449,1,3,1
0,1,57,39,2,5,2,0,0,0,3,2,0.02406079651044108,1,7,2
0,1,64,40,0,3,2,0,0,0,0,2,0.016621203468562724,0,3,2
0,1,64,40,0,3,2,0,0,0,0,2,0.016621203468562724,0,3,2
0,1,78,40,0,3,2,0,0,0,0,2,0.015553726650053772,1,3,2
0,1,1,40,1,2,1,0,0,0,4,2,0.035200539260648006,0,3,1
0,1,47,41,2,0,2,0,0,2,0,2,0.013615241139141806,2,2,2
0,1,9,40,2,1,2,3,0,0,6,2,0.045569144615889116,0,3,5
0,1,33,41,1,0,1,0,0,2,0,2,0.01974504667364721,1,1,1
0,1,26,41,2,0,1,0,0,2,0,2,0.021938940748496897,1,2,1
0,1,0,40,2,1,1,0,0,0,0,2,0.0245585157632428,1,3,1
0,1,5,40,2,2,2,0,0,0,6,2,0.03624509479777793,2,4,2
0,1,12,41,2,1,1,0,0,0,0,2,0.000982340630529712,0,3,1
0,1,21,41,2,1,2,0,0,0,3,2,0.010041158478397871,0,3,2
0,1,20,41,2,1,2,0,0,0,3,2,0.026850643901145457,0,3,2
0,1,1,41,2,1,1,0,0,0,0,2,0.02521340951692927,1,3,1
0,1,164,41,0,1,2,0,0,0,0,2,0.019155642295329383,0,1,2
0,1,185,41,0,2,2,0,0,0,3,2,0.020039748862806118,1,2,2
