hotel,is_canceled,lead_time,,,arrival_date_week_number,,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,,reserved_room_type,customer_type,adr,total_of_special_requests
City Hotel,0,236,,,32,,0,5,2,0,0,BB,,A,Transient,89,0
City Hotel,0,11,,,33,,1,0,2,2,0,BB,,F,Transient,191.35,1
City Hotel,0,221,,,33,,0,1,1,0,0,HB,,A,Transient-Party,73,0
City Hotel,0,116,,,33,,0,1,2,2,0,BB,,G,Transient,202.74,1
City Hotel,0,40,,,33,,1,1,2,0,0,BB,,G,Transient,205.38,1
City Hotel,0,11,,,33,,2,2,2,0,0,SC,,A,Transient,139,0
City Hotel,0,6,,,34,,1,2,2,0,0,BB,,D,Transient,180.67,1
City Hotel,0,0,,,34,,0,1,1,0,0,BB,,A,Transient,138,0
City Hotel,0,0,,,34,,0,1,1,0,0,BB,,A,Transient,109,0
City Hotel,0,320,,,34,,0,2,2,0,0,HB,,A,Transient-Party,115,1
City Hotel,0,5,,,34,,0,1,2,0,0,BB,,A,Transient,130,1
City Hotel,0,155,,,35,,1,0,2,0,0,SC,,A,Transient,94.5,1
City Hotel,0,155,,,35,,1,0,2,1,0,BB,,A,Transient,121.5,1
City Hotel,0,0,,,34,,2,2,2,0,0,SC,,A,Transient,78.42,0
City Hotel,0,7,,,35,,0,1,2,0,0,SC,,A,Transient,128,1
City Hotel,0,0,,,35,,0,1,2,0,0,SC,,A,Transient,139,0
City Hotel,0,168,,,34,,2,2,2,1,0,BB,,D,Transient,99.87,1
City Hotel,0,1,,,35,,0,1,1,0,0,SC,,A,Transient,81.19,0
City Hotel,0,21,,,35,,0,1,2,1,0,SC,,A,Transient,146.5,2
City Hotel,0,32,,,35,,0,3,2,2,0,BB,,E,Transient,182.95,2
City Hotel,0,4,,,35,,0,1,2,0,0,BB,,A,Transient,149,1
City Hotel,0,10,,,35,,1,4,3,0,0,BB,,G,Transient,160.16,1
City Hotel,0,112,,,35,,0,4,2,0,0,BB,,E,Transient,92.65,2
City Hotel,0,8,,,35,,1,5,2,0,0,BB,,D,Transient,99.46,1
City Hotel,0,112,,,35,,0,4,2,0,0,BB,,E,Transient,92.65,2
City Hotel,0,1,,,35,,1,2,1,0,0,BB,,D,Transient,174,1
City Hotel,0,19,,,36,,2,1,2,0,0,SC,,A,Transient,113,2
City Hotel,0,22,,,36,,0,2,2,1,0,BB,,G,Group,199.82,1
City Hotel,0,0,,,36,,0,2,2,0,0,SC,,A,Transient,77.71,0
City Hotel,0,26,,,36,,2,3,3,0,0,BB,,E,Transient,165.83,0
City Hotel,0,0,,,36,,0,1,2,0,0,SC,,A,Transient,99.63,0
City Hotel,0,28,,,36,,0,1,2,0,0,SC,,A,Transient,110,0
City Hotel,0,191,,,36,,0,4,2,0,0,BB,,D,Transient,84.43,1
City Hotel,0,191,,,36,,0,4,1,0,0,BB,,D,Transient,84.43,2
City Hotel,0,64,,,36,,0,1,2,1,0,BB,,A,Transient,145.5,2
City Hotel,0,3,,,36,,0,1,2,0,0,BB,,D,Transient,140,1
City Hotel,0,0,,,36,,0,1,2,0,0,SC,,A,Transient,94.1,0
City Hotel,0,182,,,36,,0,1,2,0,0,BB,,A,Transient,97.71,1
City Hotel,0,62,,,36,,0,1,2,0,0,BB,,A,Transient,109.8,1
City Hotel,0,62,,,36,,2,1,2,0,0,BB,,A,Transient,109.8,2
City Hotel,0,23,,,37,,1,0,2,0,0,BB,,A,Transient,93.94,1
City Hotel,0,50,,,36,,2,4,2,0,0,SC,,D,Transient,124.58,0
City Hotel,0,40,,,37,,0,1,2,0,0,BB,,E,Transient,149.4,0
City Hotel,0,9,,,37,,2,2,1,0,0,BB,,D,Transient,94.86,1
City Hotel,0,12,,,37,,0,1,2,0,0,SC,,A,Transient,129,2
City Hotel,0,1,,,36,,2,5,1,0,0,BB,,A,Transient,110,0
City Hotel,0,32,,,36,,2,5,3,1,0,BB,,G,Transient,232.59,0
City Hotel,0,40,,,37,,0,2,2,0,0,BB,,E,Transient,158.4,0
City Hotel,0,52,,,37,,0,2,3,0,0,BB,,D,Transient,149.4,2
City Hotel,0,67,,,37,,0,3,2,0,0,BB,,D,Transient,114.34,1
City Hotel,0,80,,,37,,2,4,1,0,0,BB,,A,Transient-Party,85,0
City Hotel,0,88,,,36,,2,5,1,0,0,BB,,A,Transient-Party,85,1
City Hotel,0,0,,,37,,2,4,1,0,0,BB,,A,Transient-Party,85,1
City Hotel,0,23,,,37,,0,2,2,0,0,BB,,A,Transient,130,1
City Hotel,0,116,,,21,,1,0,2,0,0,BB,,A,Transient,126,3
City Hotel,0,213,,,37,,0,3,2,0,0,BB,,D,Transient,117.11,1
City Hotel,0,39,,,38,,1,5,1,0,0,BB,,A,Transient-Party,108,0
City Hotel,0,50,,,37,,1,1,2,0,0,BB,,D,Transient,145.8,2
City Hotel,0,0,,,38,,1,0,1,0,0,SC,,A,Transient,85.03,0
City Hotel,0,2,,,38,,1,0,2,0,0,BB,,D,Transient,145,1
City Hotel,0,14,,,38,,1,0,1,0,0,SC,,A,Transient,89,2
City Hotel,0,38,,,37,,1,1,2,0,0,BB,,D,Transient,170.57,2
City Hotel,0,17,,,38,,2,0,2,0,0,SC,,A,Transient,93.5,2
City Hotel,0,34,,,38,,2,0,2,0,0,SC,,A,Transient,125.1,2
City Hotel,0,40,,,38,,0,4,1,0,0,BB,,A,Transient-Party,108,0
City Hotel,0,78,,,38,,2,0,3,0,0,BB,,F,Transient,160.08,1
City Hotel,0,5,,,38,,1,0,2,0,0,BB,,A,Transient,121.63,2
City Hotel,0,94,,,38,,2,1,2,0,0,BB,,A,Transient,135.9,2
City Hotel,0,3,,,38,,1,2,2,0,0,BB,,A,Transient,95,0
City Hotel,0,121,,,37,,2,4,2,1,0,SC,,A,Transient,89.76,0
City Hotel,0,58,,,38,,0,2,2,0,0,BB,,D,Transient,124.04,1
City Hotel,0,8,,,38,,0,1,2,0,0,SC,,A,Transient,149,3
City Hotel,0,30,,,38,,0,1,2,0,0,SC,,A,Transient,125.1,2
City Hotel,0,0,,,38,,0,1,2,0,0,SC,,A,Transient,106.28,0
City Hotel,0,9,,,38,,0,1,2,0,0,SC,,A,Transient,149,3
City Hotel,0,31,,,38,,0,1,2,0,0,SC,,A,Transient,125.1,1
City Hotel,0,15,,,38,,0,2,2,0,0,BB,,D,Transient,141.68,1
City Hotel,0,40,,,38,,0,4,1,0,0,BB,,A,Transient-Party,108,0
City Hotel,0,115,,,38,,0,1,2,0,0,SC,,A,Transient,118.8,2
City Hotel,0,40,,,38,,0,5,1,0,0,BB,,A,Transient-Party,108,0
City Hotel,0,40,,,38,,0,5,1,0,0,BB,,A,Transient-Party,108,0
City Hotel,0,197,,,38,,0,3,2,0,0,SC,,A,Transient,116.1,1
City Hotel,0,111,,,38,,0,2,3,0,0,BB,,D,Transient,168.3,3
City Hotel,0,1,,,38,,1,1,2,0,0,BB,,D,Transient,155.54,2
City Hotel,0,67,,,38,,2,2,2,0,0,BB,,D,Transient,137.7,1
City Hotel,0,89,,,38,,2,2,2,0,0,BB,,D,Transient,149.4,1
City Hotel,0,88,,,38,,2,3,2,0,0,BB,,D,Transient,149.4,1
City Hotel,0,56,,,39,,0,1,2,0,0,BB,,A,Transient,85.5,0
City Hotel,0,57,,,39,,0,1,2,0,0,BB,,D,Transient,115.04,2
City Hotel,0,57,,,39,,0,1,2,0,0,BB,,D,Transient,115.04,2
City Hotel,0,20,,,39,,1,3,1,0,0,BB,,A,Transient,119,0
City Hotel,0,57,,,39,,0,2,2,0,0,BB,,A,Transient,101.52,0
City Hotel,0,1,,,39,,0,1,2,0,0,SC,,A,Transient,129.56,0
City Hotel,0,42,,,35,,8,20,0,0,0,BB,,D,Transient,0,1
City Hotel,0,123,,,39,,0,2,2,0,0,BB,,E,Transient,162,0
City Hotel,0,154,,,40,,1,0,2,0,0,BB,,A,Transient,127.8,0
City Hotel,0,0,,,40,,1,0,2,0,0,BB,,A,Transient,130,0
City Hotel,0,22,,,39,,2,1,2,0,0,BB,,A,Transient,139,2
City Hotel,0,36,,,40,,2,0,2,0,0,BB,,A,Transient,90.09,1
City Hotel,0,0,,,40,,0,1,2,0,0,SC,,A,Transient,100.37,0
City Hotel,0,11,,,40,,2,1,2,0,0,SC,,A,Transient,129,1
City Hotel,0,0,,,40,,0,1,2,0,0,SC,,A,Transient,106.65,0
City Hotel,0,76,,,40,,0,3,1,0,0,SC,,A,Transient,125.1,1
City Hotel,0,57,,,39,,2,5,2,0,0,BB,,D,Transient,146.96,1
City Hotel,0,64,,,40,,0,3,2,0,0,BB,,A,Transient,101.52,0
City Hotel,0,64,,,40,,0,3,2,0,0,BB,,A,Transient,101.52,0
City Hotel,0,78,,,40,,0,3,2,0,0,BB,,A,Transient,95,1
City Hotel,0,1,,,40,,1,2,1,0,0,BB,,E,Transient,215,0
City Hotel,0,47,,,41,,2,0,2,0,0,SC,,A,Transient,83.16,2
City Hotel,0,9,,,40,,2,1,2,3,0,BB,,G,Transient,278.33,0
City Hotel,0,33,,,41,,1,0,1,0,0,SC,,A,Transient,120.6,1
City Hotel,0,26,,,41,,2,0,1,0,0,SC,,A,Transient,134,1
City Hotel,0,0,,,40,,2,1,1,0,0,BB,,A,Transient,150,1
City Hotel,0,5,,,40,,2,2,2,0,0,BB,,G,Transient,221.38,2
City Hotel,0,12,,,41,,2,1,1,0,0,BB,,A,Transient,6,0
City Hotel,0,21,,,41,,2,1,2,0,0,BB,,D,Transient,61.33,0
City Hotel,0,20,,,41,,2,1,2,0,0,BB,,D,Transient,164,0
City Hotel,0,1,,,41,,2,1,1,0,0,BB,,A,Transient,154,1
City Hotel,0,164,,,41,,0,1,2,0,0,BB,,A,Transient,117,0
City Hotel,0,185,,,41,,0,2,2,0,0,BB,,D,Transient,122.4,1
City Hotel,0,45,,,41,,0,3,2,0,0,BB,,D,Transient,102.04,1
City Hotel,0,49,,,41,,0,2,1,0,0,BB,,A,Transient,113.4,2
City Hotel,0,0,,,41,,0,1,1,0,0,BB,,A,Transient,158,0
City Hotel,0,40,,,41,,1,4,2,0,0,BB,,D,Transient,95.48,1
City Hotel,0,0,,,41,,0,1,2,0,0,SC,,A,Transient,180,0
City Hotel,0,59,,,42,,1,0,2,0,0,SC,,A,Transient,108,1
City Hotel,0,59,,,42,,1,0,2,0,0,BB,,D,Transient,151.2,0
City Hotel,0,95,,,41,,1,2,3,0,0,BB,,D,Transient,151.2,2
City Hotel,0,163,,,41,,1,1,1,0,0,SC,,A,Transient,91.63,1
City Hotel,0,102,,,42,,1,0,2,0,0,SC,,A,Transient,108,1
City Hotel,0,36,,,42,,0,1,1,0,0,SC,,A,Group,102.6,2
City Hotel,0,0,,,41,,1,1,2,0,0,SC,,A,Transient,87.2,0
City Hotel,0,110,,,42,,1,0,1,0,0,BB,,A,Transient-Party,120,0
City Hotel,0,180,,,42,,1,2,1,0,0,BB,,A,Group,120,0
City Hotel,0,36,,,42,,0,1,1,0,0,SC,,A,Transient-Party,102.6,2
City Hotel,0,17,,,41,,2,2,2,0,0,BB,,A,Transient,117.04,1
City Hotel,0,0,,,42,,1,0,1,0,0,SC,,A,Transient,82.66,0
City Hotel,0,98,,,42,,2,1,2,0,0,SC,,A,Transient,108,3
City Hotel,0,13,,,42,,1,2,2,0,0,BB,,A,Transient,159,0
City Hotel,0,0,,,42,,0,1,1,0,0,SC,,B,Transient,136,0
City Hotel,0,111,,,42,,1,2,1,0,0,BB,,A,Transient-Party,120,1
City Hotel,0,36,,,42,,0,1,1,0,0,SC,,A,Transient-Party,102.6,2
City Hotel,0,180,,,42,,1,2,1,0,0,BB,,A,Transient-Party,120,1
City Hotel,0,36,,,42,,0,1,1,0,0,SC,,A,Transient-Party,102.6,2
City Hotel,0,180,,,42,,1,2,1,0,0,BB,,A,Transient-Party,120,0
City Hotel,0,113,,,42,,0,1,1,0,0,SC,,A,Transient-Party,108,1
City Hotel,0,180,,,42,,1,2,1,0,0,BB,,A,Transient-Party,120,0
City Hotel,0,36,,,42,,0,1,1,0,0,SC,,A,Transient-Party,102.6,2
City Hotel,0,1,,,42,,0,2,2,0,0,SC,,A,Transient,100.1,1
City Hotel,0,0,,,42,,0,1,1,0,0,SC,,A,Transient-Party,108,1
City Hotel,0,5,,,42,,0,2,2,0,0,BB,,G,Transient,215.6,1
City Hotel,0,99,,,42,,0,4,1,0,0,BB,,E,Transient,152.78,0
City Hotel,0,99,,,42,,0,4,2,0,0,BB,,E,Transient,152.78,0
City Hotel,0,100,,,42,,0,3,2,0,0,BB,,E,Transient,152.46,0
City Hotel,0,53,,,41,,3,6,2,0,0,BB,,G,Transient,223.2,1
City Hotel,0,0,,,42,,1,3,2,0,0,BB,,F,Transient,12,0
City Hotel,0,0,,,42,,1,1,1,0,0,SC,,A,Transient,66.13,0
City Hotel,0,114,,,42,,1,4,0,0,0,BB,,D,Transient,0,0
City Hotel,0,50,,,43,,1,0,2,0,0,SC,,A,Transient,108,1
City Hotel,0,57,,,42,,2,4,1,0,0,BB,,D,Transient,128.7,0
City Hotel,0,57,,,42,,2,4,1,0,0,BB,,D,Transient,128.7,0
City Hotel,0,28,,,43,,0,1,1,0,0,SC,,A,Transient,87.01,1
City Hotel,0,36,,,43,,0,2,2,0,0,SC,,A,Transient,119.5,2
City Hotel,0,0,,,43,,0,1,2,0,0,SC,,A,Transient,120,0
City Hotel,0,7,,,43,,0,2,2,0,0,SC,,A,Transient,116.8,1
City Hotel,0,193,,,43,,0,4,1,0,0,BB,,A,Transient,72.76,1
City Hotel,0,0,,,43,,0,1,1,0,0,SC,,A,Transient,75.28,0
City Hotel,0,220,,,43,,1,3,2,0,0,SC,,A,Transient,80.75,1
City Hotel,0,220,,,43,,1,3,2,0,0,SC,,A,Transient,80.75,1
City Hotel,0,3,,,44,,0,1,1,0,0,SC,,A,Transient,84.7,1
City Hotel,0,7,,,44,,0,1,2,0,0,SC,,A,Transient,120,1
City Hotel,0,69,,,44,,0,1,1,0,0,SC,,A,Transient,57.52,1
City Hotel,0,86,,,44,,0,4,3,0,0,BB,,D,Transient,123.3,1
City Hotel,0,2,,,44,,0,2,1,0,0,SC,,A,Transient,139,3
City Hotel,0,21,,,44,,2,2,1,0,0,SC,,A,Transient,109,1
City Hotel,0,88,,,45,,2,1,2,0,0,BB,,A,Transient,75.4,3
City Hotel,0,71,,,45,,0,1,2,0,0,SC,,A,Transient,79.2,2
City Hotel,0,71,,,45,,0,1,2,0,0,SC,,A,Transient,79.2,2
City Hotel,0,95,,,45,,2,4,2,0,0,BB,,A,Transient,68,0
City Hotel,0,11,,,45,,1,5,2,0,0,BB,,C,Transient,110,1
City Hotel,0,94,,,45,,1,3,2,0,0,SC,,A,Transient,79.2,1
City Hotel,0,94,,,45,,1,3,2,0,0,SC,,A,Transient,79.2,1
City Hotel,0,46,,,46,,1,0,1,0,0,BB,,A,Transient,97.2,2
City Hotel,0,11,,,45,,2,4,2,0,0,SC,,A,Transient,96.41,1
City Hotel,0,145,,,46,,1,3,2,0,0,BB,,A,Transient,174.15,2
City Hotel,0,20,,,46,,1,3,1,0,0,SC,,A,Transient,171.13,2
City Hotel,0,72,,,46,,0,2,2,0,0,BB,,A,Transient,175.5,2
City Hotel,0,5,,,46,,2,3,2,0,0,SC,,A,Transient,106.68,1
City Hotel,0,17,,,46,,0,4,2,0,0,BB,,D,Transient,143.43,1
City Hotel,0,57,,,46,,0,2,2,0,0,SC,,A,Transient,79.2,1
City Hotel,0,33,,,46,,0,2,1,0,0,SC,,A,Transient,104,1
City Hotel,0,33,,,46,,0,2,1,0,0,SC,,A,Transient,110,1
City Hotel,0,28,,,46,,1,5,1,0,0,BB,,D,Transient,147.15,0
City Hotel,0,92,,,46,,1,2,2,0,0,BB,,A,Transient,106.5,1
City Hotel,0,71,,,46,,1,5,2,1,0,BB,,F,Transient,155.49,1
City Hotel,0,4,,,47,,1,0,1,0,0,SC,,A,Transient,65.46,1
City Hotel,0,53,,,46,,1,2,2,0,0,BB,,A,Transient,79.2,0
City Hotel,0,104,,,46,,2,3,2,0,0,BB,,E,Transient,108.43,2
City Hotel,0,5,,,47,,2,3,1,0,0,BB,,A,Transient-Party,84,0
City Hotel,0,8,,,47,,0,4,1,0,0,BB,,A,Transient,97,3
City Hotel,0,27,,,47,,0,4,2,0,0,BB,,A,Transient,88.4,2
City Hotel,0,77,,,47,,1,1,2,0,0,BB,,A,Transient,93.6,1
City Hotel,0,260,,,47,,1,4,2,0,0,BB,,A,Transient,56.94,1
City Hotel,0,54,,,47,,2,2,2,0,0,SC,,A,Transient,74.8,1
City Hotel,0,16,,,48,,0,1,2,1,0,SC,,A,Transient,70.41,0
City Hotel,0,19,,,48,,4,7,0,0,0,SC,,A,Group,6.4,0
City Hotel,0,29,,,48,,0,3,3,0,0,BB,,D,Transient,124.5,0
City Hotel,0,30,,,48,,1,2,2,0,0,BB,,D,Transient,94.5,0
City Hotel,0,143,,,48,,1,3,2,2,0,BB,,E,Transient,122.1,0
City Hotel,0,0,,,48,,2,3,2,0,0,BB,,F,Transient,169.75,0
City Hotel,0,73,,,49,,0,1,2,0,0,SC,,A,Transient,60.98,1
City Hotel,0,3,,,49,,0,2,2,0,0,BB,,D,Transient,117.5,2
City Hotel,0,42,,,49,,2,4,1,0,0,SC,,A,Transient,48.5,1
City Hotel,0,20,,,50,,2,0,2,0,0,SC,,A,Transient,88,1
City Hotel,0,103,,,50,,0,2,2,0,0,SC,,A,Transient,79.2,2
City Hotel,0,25,,,50,,0,4,2,0,0,BB,,A,Transient,88.4,1
City Hotel,0,55,,,50,,1,2,2,0,0,SC,,A,Transient,79.2,1
City Hotel,0,68,,,50,,2,1,2,0,0,BB,,A,Transient,79.2,0
City Hotel,0,5,,,51,,0,1,2,0,0,BB,,A,Transient,96,1
City Hotel,0,34,,,51,,1,1,1,0,0,SC,,A,Transient,56.16,0
City Hotel,0,101,,,51,,2,3,2,0,0,BB,,G,Transient,200,0
City Hotel,0,32,,,51,,2,2,2,0,0,SC,,A,Transient,66.59,1
City Hotel,0,26,,,52,,0,1,2,0,0,SC,,A,Transient,67.76,1
City Hotel,0,53,,,51,,2,5,2,0,0,SC,,A,Transient,74.8,2
City Hotel,0,53,,,51,,2,5,2,0,0,SC,,A,Transient,74.8,2
City Hotel,0,18,,,52,,0,2,4,0,0,BB,,G,Transient,199.43,2
City Hotel,0,89,,,52,,2,3,2,2,0,BB,,E,Transient,94.72,0
City Hotel,0,1,,,53,,2,0,4,0,0,BB,,F,Transient,120,2
City Hotel,0,87,,,53,,2,0,2,0,0,SC,,A,Transient,79.2,0
City Hotel,0,87,,,53,,2,0,2,1,0,BB,,A,Transient,131,0
City Hotel,0,11,,,53,,0,1,2,2,0,BB,,F,Transient,209,0
City Hotel,0,163,,,53,,1,2,3,0,0,BB,,D,Transient,122.4,2
City Hotel,0,163,,,53,,1,2,3,0,0,BB,,D,Transient,122.4,2
City Hotel,0,1,,,53,,0,2,3,0,0,BB,,D,Transient,188,1
City Hotel,0,1,,,53,,0,2,2,0,0,SC,,A,Transient,120,1
City Hotel,0,36,,,53,,0,1,2,2,0,BB,,F,Transient,206,0
City Hotel,0,23,,,53,,0,1,3,0,0,BB,,D,Transient,188,2
City Hotel,0,23,,,53,,0,2,2,0,0,BB,,D,Transient,148,2
City Hotel,0,1,,,53,,1,1,1,0,0,BB,,D,Transient,172.8,0
City Hotel,0,0,,,1,,0,2,2,0,0,BB,,D,Transient,108,0
City Hotel,0,5,,,1,,2,0,2,0,0,BB,,D,Transient,110.25,1
City Hotel,0,88,,,1,,1,1,2,2,0,BB,,G,Transient,168.33,1
City Hotel,0,50,,,1,,0,1,2,0,0,BB,,A,Transient,79.2,0
City Hotel,0,42,,,53,,2,5,2,0,0,BB,,E,Transient,146.29,0
City Hotel,0,0,,,1,,1,2,1,0,0,BB,,D,Transient,109.33,0
City Hotel,0,40,,,1,,0,3,2,0,0,SC,,A,Transient,67.76,1
City Hotel,0,12,,,1,,0,3,1,0,0,BB,,A,Transient,90.1,1
City Hotel,0,3,,,1,,0,3,1,0,0,BB,,A,Transient,90.1,1
City Hotel,0,22,,,1,,0,1,2,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,32,,,1,,0,4,2,0,0,BB,,A,Transient,68.07,1
City Hotel,0,21,,,1,,0,2,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,75,,,2,,2,1,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,75,,,2,,2,1,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,75,,,2,,2,1,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,75,,,2,,2,1,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,75,,,2,,2,1,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,0,,,2,,1,1,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,10,,,2,,2,1,1,0,0,BB,,D,Transient-Party,69,2
City Hotel,0,75,,,2,,2,1,1,0,0,BB,,D,Transient-Party,67,0
City Hotel,0,10,,,2,,2,1,1,0,0,BB,,D,Transient-Party,69,2
City Hotel,0,75,,,2,,2,1,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,75,,,2,,2,1,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,75,,,2,,2,1,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,75,,,2,,2,1,2,0,0,BB,,D,Transient-Party,78,2
City Hotel,0,75,,,2,,2,1,2,0,0,BB,,D,Transient-Party,67,0
City Hotel,0,343,,,2,,1,2,2,0,0,SC,,A,Transient,71.1,3
City Hotel,0,74,,,1,,2,3,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,27,,,2,,0,2,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,74,,,1,,2,3,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,0,,,2,,1,2,1,0,0,SC,,A,Transient,53.52,0
City Hotel,0,74,,,1,,2,3,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,74,,,1,,2,3,2,1,0,BB,,D,Transient-Party,108,3
City Hotel,0,74,,,1,,2,3,1,0,0,BB,,D,Transient-Party,67,2
City Hotel,0,35,,,2,,0,1,3,0,0,SC,,A,Transient,100.4,1
City Hotel,0,87,,,2,,0,1,2,0,0,SC,,A,Transient,88.2,1
City Hotel,0,10,,,2,,1,2,2,0,0,BB,,A,Transient,85.29,0
City Hotel,0,1,,,2,,2,1,1,0,0,SC,,A,Transient,69.7,1
City Hotel,0,33,,,2,,2,6,2,0,0,BB,,D,Transient,72.12,1
City Hotel,0,34,,,2,,3,6,1,0,0,BB,,A,Transient,62.83,1
City Hotel,0,15,,,3,,2,2,2,0,0,SC,,A,Transient,64.31,1
City Hotel,0,9,,,3,,2,2,1,0,0,BB,,A,Transient-Party,65,0
City Hotel,0,9,,,3,,2,2,1,0,0,BB,,A,Transient-Party,65,0
City Hotel,0,9,,,3,,2,2,1,0,0,BB,,A,Transient-Party,65,0
City Hotel,0,8,,,4,,0,1,1,0,0,SC,,A,Transient,0,2
City Hotel,0,48,,,4,,0,2,1,0,0,SC,,A,Transient,54.05,1
City Hotel,0,7,,,4,,0,3,1,0,0,SC,,A,Transient,57.05,0
City Hotel,0,0,,,5,,0,1,1,0,0,BB,,A,Transient,93,0
City Hotel,0,240,,,5,,0,1,2,0,0,SC,,A,Transient,79.2,2
City Hotel,0,2,,,5,,0,1,1,0,0,SC,,A,Transient,88,1
City Hotel,0,23,,,5,,0,0,2,0,0,BB,,A,Transient,0,1
City Hotel,0,13,,,6,,0,2,2,0,0,BB,,A,Transient,85.46,3
City Hotel,0,1,,,6,,0,1,1,0,0,SC,,A,Transient,57.06,1
City Hotel,0,23,,,5,,4,9,1,0,0,SC,,A,Transient,43.53,1
City Hotel,0,12,,,6,,1,1,2,0,0,BB,,A,Transient,108,2
City Hotel,0,22,,,7,,1,0,2,0,0,SC,,A,Transient,88,0
City Hotel,0,15,,,7,,1,3,2,0,0,BB,,G,Transient,223,1
City Hotel,0,32,,,7,,0,4,2,0,1,SC,,A,Transient,57.6,1
City Hotel,0,2,,,7,,0,2,2,0,0,SC,,A,Transient,99,0
City Hotel,0,10,,,7,,3,5,2,0,0,BB,,G,Transient,222,0
City Hotel,0,50,,,7,,1,3,2,0,0,BB,,A,Transient,65.91,1
City Hotel,0,2,,,7,,2,3,1,0,0,SC,,A,Transient,78.54,0
City Hotel,0,2,,,7,,2,2,2,0,0,SC,,A,Transient,59.4,0
City Hotel,0,18,,,8,,0,1,3,0,0,BB,,D,Transient,158,0
City Hotel,0,0,,,8,,0,1,1,0,0,SC,,A,Transient,58.31,0
City Hotel,0,1,,,8,,0,2,2,0,0,SC,,A,Transient,83,0
City Hotel,0,1,,,8,,0,1,2,0,0,SC,,A,Transient,51.66,0
City Hotel,0,16,,,8,,0,4,2,0,0,BB,,D,Transient,100.73,1
City Hotel,0,0,,,8,,0,1,2,0,0,SC,,A,Transient,64.95,0
City Hotel,0,11,,,3,,13,30,0,0,0,SC,,A,Transient,0,0
City Hotel,0,3,,,9,,1,0,1,0,0,SC,,A,Transient,62.4,0
City Hotel,0,0,,,9,,2,0,2,0,0,SC,,A,Transient,58.31,0
City Hotel,0,154,,,9,,0,1,2,0,0,BB,,A,Transient,93.6,2
City Hotel,0,1,,,9,,0,1,1,0,0,SC,,A,Transient,88,1
City Hotel,0,48,,,9,,0,1,2,0,0,BB,,A,Transient,77,0
City Hotel,0,0,,,9,,0,1,1,0,0,SC,,A,Transient,88,0
City Hotel,0,235,,,9,,0,1,2,0,0,SC,,A,Transient,60.98,1
City Hotel,0,23,,,9,,0,3,1,0,0,SC,,A,Transient,88,1
City Hotel,0,27,,,9,,1,2,2,0,0,BB,,A,Transient,108,0
City Hotel,0,15,,,9,,1,3,1,0,0,SC,,A,Transient,74.8,1
City Hotel,0,11,,,10,,2,0,2,0,0,BB,,A,Transient,95.4,0
City Hotel,0,286,,,9,,2,1,2,0,0,BB,,A,Transient,63.06,1
City Hotel,0,22,,,9,,2,2,2,2,0,BB,,G,Transient,223,0
City Hotel,0,226,,,10,,0,2,2,0,0,BB,,A,Transient,72,0
City Hotel,0,103,,,10,,2,2,2,0,0,BB,,A,Transient,72.94,0
City Hotel,0,103,,,10,,2,2,1,0,0,BB,,A,Transient,64.14,0
City Hotel,0,0,,,10,,0,1,1,0,0,SC,,A,Transient,64.95,0
City Hotel,0,23,,,10,,0,1,1,0,0,SC,,A,Transient,88,0
City Hotel,0,22,,,10,,0,1,1,0,0,BB,,A,Transient,85,0
City Hotel,0,2,,,10,,0,1,2,0,0,SC,,A,Transient,78.4,0
City Hotel,0,0,,,10,,0,5,1,0,0,BB,,D,Transient,90,0
City Hotel,0,7,,,10,,1,5,2,0,0,BB,,D,Transient,137.13,0
City Hotel,0,57,,,10,,0,1,2,0,0,BB,,A,Transient,108,0
City Hotel,0,49,,,10,,1,2,2,0,0,BB,,A,Transient,86.76,1
City Hotel,0,15,,,11,,0,1,1,0,0,BB,,D,Transient,90.4,0
City Hotel,0,52,,,11,,2,2,2,0,0,BB,,D,Transient,100.3,1
City Hotel,0,30,,,11,,0,2,1,0,0,BB,,E,Transient,153,0
City Hotel,0,38,,,11,,0,1,1,1,0,SC,,A,Transient,98,0
City Hotel,0,0,,,11,,0,1,1,0,0,BB,,A,Transient,103,0
City Hotel,0,71,,,11,,0,1,2,0,0,SC,,A,Transient,60.98,1
City Hotel,0,72,,,11,,0,3,2,0,0,BB,,A,Transient,79.2,2
City Hotel,0,1,,,11,,0,2,2,0,0,SC,,A,Transient,76.44,0
City Hotel,0,51,,,10,,2,6,2,0,0,SC,,A,Transient,57.6,0
